ID; name; description; talk; password; key0; key1; key2; fd; level; type; class; race; numwander; alignment; strength; dexterity; constitution; intelligence; piety; hpmax; hpcur; mpmax; mpcur; armor; thaco; experience; gold; ndice; sdice; pdice; special; proficiency0; proficiency1; proficiency2; proficiency3; proficiency4; proficiency5; realm0; realm1; realm2; realm3; realm4; realm5; realm6; realm7; spells0; spells1; spells2; spells3; spells4; spells5; spells6; spells7; spells8; spells9; spells10; spells11; spells12; spells13; spells14; spells15; flags0; flags1; flags2; flags3; flags4; flags5; flags6; flags7; flags8; flags9; flags10; flags11; flags12; flags13; flags14; flags15; quests0; quests1; quests2; quests3; quests4; quests5; quests6; quests7; quests8; quests9; quests10; quests11; quests12; quests13; quests14; quests15; questnum; carry0; carry1; carry2; carry3; carry4; carry5; carry6; carry7; carry8; carry9; rom_num; bank_balance; title; misc_stats0; misc_stats1; misc_stats2; misc_stats3; misc_stats4; clanindex; clanexp; guildtype; guildexp; special1; special2
217; sharpshooter archer; You see an elven archer that's so good, she seldom misses.; Give me a good bow and arrow and I'll clip a fly off your nose from 10 meters.; 217; archer; ; ; -1; 8; 1; 0; 0; 0; 50; 18; 19; 14; 15; 12; 95; 95; 0; 0; 70; -5; 230; 0; 3; 4; 2; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 257; 0; 258; 258; 257; 0; 0; 0; 0; 0; 0; 0; 1472212448; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 217 
218; alligator; You see a long, green lizard slithering towards you in the water.; ; 218; ; ; ; -1; 5; 1; 0; 0; 2; -25; 20; 20; 3; 3; 3; 60; 60; 0; 0; 10; 18; 90; 0; 3; 3; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 7; 9; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1472217248; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 218 
219; crocodile; You see an ugly green lizard with a short snout slithering towards you.; ; 219; ; ; ; -1; 6; 1; 0; 0; 2; -50; 22; 20; 16; 3; 3; 70; 70; 0; 0; 10; 17; 140; 0; 4; 3; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 7; 9; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1472222048; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 219 
220; elven dignitary; You see an elven dignitary from the City of Riverdell.; To solve any puzzle, you must first negate what's already been done.; 220; dignitary; ; ; -1; 5; 1; 0; 0; 0; 25; 13; 18; 9; 15; 10; 55; 55; 0; 0; 60; 15; 80; 10; 2; 4; 1; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1472226848; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 220 
221; dwarven dignitary; You see a dwarven dignitary no more than four feet high.; Consider the combination to the drawbridge to be two sets of three buttons.; 221; dignitary; ; ; -1; 5; 1; 0; 0; 0; 25; 18; 12; 12; 15; 10; 60; 60; 0; 0; 50; 17; 80; 10; 3; 3; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1472231648; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 221 
222; human dignitary; You see a mannish person standing taller than most other people around him.; Not only dragons breathe fire.  Some mages and clerics have mastered it.; 222; ; ; ; -1; 5; 1; 0; 0; 0; 25; 17; 14; 1; 14; 10; 60; 60; 0; 0; 50; 16; 75; 10; 3; 3; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1472236448; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 222 
223; Izitara; You see Izitara, the high priestess of Kista.  ; Use wisdom to guide your life.  Don't waste your time with the gods.; 223; izitara; priestess; ; -1; 15; 1; 3; 0; 0; 100; 18; 21; 20; 18; 18; 210; 210; 100; 100; -5; 7; 900; 1000; 7; 4; 2; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 7; 17; 19; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 131; 131; 131; 131; 131; 131; 131; 131; 131; 131; 0; 131; 1472241248; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 223 
224; Lyrion; You see Lyrion, Kista's premire alchemist.  ; what can I mix up for you?  A potion of some sort?; 224; lyrion; ; ; -1; 15; 1; 5; 0; 0; 75; 20; 20; 20; 20; 20; 200; 200; 300; 300; 10; 8; 950; 100; 6; 4; 4; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 7; 12; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 734; 734; 734; 734; 194; 194; 249; 249; 249; 269; 0; 734; 1472246048; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 224 
225; heifer; You see a small, young female cow grazing in the grass.; Mooo.; 225; ; ; ; -1; 1; 1; 0; 0; 2; 10; 18; 5; 5; 5; 5; 8; 8; 0; 0; 90; 20; 5; 0; 1; 4; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 278; 278; 278; 278; 278; 278; 278; 278; 278; 278; 0; 278; 1472250848; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 225 
226; dairy cow; You see a large cow grazing in the fields.; Mooo.; 226; cow; ; ; -1; 1; 1; 0; 0; 0; 10; 18; 6; 6; 6; 6; 9; 9; 0; 0; 80; 20; 5; 0; 1; 4; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 278; 278; 278; 278; 278; 278; 278; 278; 278; 278; 0; 278; 1472255648; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 226 
227; bull; You see a raging bull that doesn't like you messing with his cows.; <snort>; 227; ; ; ; -1; 1; 1; 0; 0; 0; 10; 20; 10; 5; 5; 5; 10; 10; 0; 0; 80; 19; 10; 0; 1; 4; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 9; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1472260448; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 227 
228; royal steed; You see a magnificent steed of pure white with a royal seal on his saddle.; ; 228; steed; ; ; -1; 2; 1; 0; 0; 0; 20; 20; 10; 5; 5; 5; 13; 13; 0; 0; 80; 19; 10; 0; 1; 6; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 9; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1472265248; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 228 
229; traveling horse; You see a poorly treated horse that looks like he hasn't rested in days.; ; 229; horse; ; ; -1; 1; 1; 0; 0; 0; 10; 13; 10; 5; 5; 5; 6; 6; 0; 0; 80; 20; 5; 0; 1; 4; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1472270064; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 229 
230; stablehand; You see a young stablehand tending to the various steeds in the stables.; Can I interest you in a horse for your travels?; 230; hand; ; ; -1; 1; 1; 0; 0; 0; 10; 13; 12; 10; 8; 11; 10; 10; 0; 0; 100; 19; 7; 10; 1; 4; 1; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1472274896; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 230 
231; crypt guardian; You see a giant ghost-like monster guarding the Vault.; You will not succeed unless you are worty to claim my treasure.; 231; guardian; ; ; -1; 15; 1; 5; 0; 0; 100; 20; 20; 20; 20; 15; 200; 200; 250; 250; 0; 5; 1000; 100; 6; 4; 6; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7; 8; 12; 14; 15; 17; 21; 22; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 80; 78; 74; 91; 137; 249; 249; 249; 249; 249; 0; 78; 1472279728; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 231 
232; the Adamantine Dragon; You see a large dragon whose scales appear to be adamantine.; take the key to the Hanging Gardens, but remember, you can only take it once.; 232; adamantine; dragon; elise; -1; 25; 1; 5; 0; 0; 250; 25; 25; 25; 25; 25; 425; 425; 1000; 1000; -50; -5; 3500; 3000; 6; 6; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 17; 19; 20; 23; 27; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1472284560; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 232 
233; Lord Aaileman; You see the great Lord Aaileman, ruler of the Towers of Kista.; What is it you seek, friend?  Seek Elise in the west tower; 233; lord; aaileman; ; -1; 16; 1; 0; 0; 0; 100; 22; 21; 20; 21; 21; 220; 220; 0; 0; -30; 4; 1100; 1200; 4; 8; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 9; 12; 23; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 733; 733; 733; 733; 733; 733; 733; 733; 733; 733; 0; 733; 1472289392; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 233 
234; Lady Drianna; You see the beautiful Lady Drianna, wife of Lord Aaileman.; if you come seeking something, you should also seek my husband.; 234; lady; drianna; ; -1; 15; 1; 0; 0; 0; 100; 18; 21; 20; 22; 20; 205; 205; 0; 0; -20; 5; 900; 1000; 4; 8; 1; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 733; 733; 733; 733; 733; 733; 733; 733; 733; 733; 0; 733; 1472294224; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 234 
235; Illia; You see Illia, the elven dignitary from Riverdell, working at her desk.; I will not answer questions now.  I must prepare for my speech.; 235; illia; ; ; -1; 8; 1; 0; 0; 0; 25; 18; 16; 10; 15; 16; 100; 100; 0; 0; 30; 12; 210; 50; 4; 4; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 281; 281; 257; 258; 266; 257; 258; 266; 281; 115; 0; 281; 1472299056; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 235 
236; Drowlin; You see Drowlin, a rough-looking dwarf from the mountains.; Be gone!  I have no time to talk to peasants such as yourselves.; 236; drowlin; ; ; -1; 8; 1; 0; 0; 0; 25; 20; 16; 15; 15; 12; 100; 100; 0; 0; 20; 12; 200; 200; 3; 5; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 9; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 45; 102; 282; 250; 229; 45; 102; 282; 250; 229; 0; 102; 1472303888; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 236 
237; hobbit; You see a short person wandering around, looking lost.; Pardon me, but could you show me the way back to the Shire?; 237; ; ; ; -1; 1; 1; 0; 0; 3; 50; 16; 18; 10; 15; 10; 8; 8; 0; 0; 90; 19; 7; 2; 1; 4; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 10; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1472308720; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 237 
238; pony; You see a small, horse-like animal carrying supplies.; ; 238; ; ; ; -1; 1; 1; 0; 0; 3; 25; 20; 16; 10; 6; 12; 10; 10; 0; 0; 90; 20; 8; 0; 1; 4; 1; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 10; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1472313552; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 238 
239; yellow dragon; You see a young, pure-breed yellow dragon, a very endangered species.; I may be small but I can take you on!; 239; dragon; ; ; -1; 13; 1; 0; 0; 0; -50; 23; 20; 13; 22; 6; 135; 135; 135; 135; -20; 8; 700; 100; 3; 6; 3; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 7; 8; 12; 17; 19; 21; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 387; 418; 375; 384; 383; 382; 353; 407; 284; 199; 0; 418; 1472318384; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 239 
240; cyan dragon; You see a light blue dragon, which is a crossbreed of blue and white dragons.; I'm having a very bad day.; 240; dragon; ; ; -1; 15; 1; 0; 0; 0; -50; 24; 20; 13; 22; 15; 155; 155; 155; 155; -25; 7; 1000; 150; 6; 3; 4; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 7; 8; 12; 17; 19; 21; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 387; 386; 385; 383; 376; 199; 368; 199; 155; 55; 0; 386; 1472323216; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 240 
241; orange dragon; You see a young orange dragon with a bright orange stripe down it's mane.; ; 241; dragon; ; ; -1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1472328048; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 241 
242; gladiator; You see a muscular gladiator that looks like he'd like to tear your head off.; I'm going to rip your head off!; 242; gladiator; ; ; -1; 6; 1; 4; 0; 0; -5; 18; 15; 10; 12; 4; 65; 65; 0; 0; 40; 15; 120; 0; 2; 4; 2; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 7; 8; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 304; 305; 418; 27; 28; 29; 57; 66; 118; 213; 0; 305; 1472332880; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 242 
243; dancing girl; You see a beautiful dancing girl displaying herself on stage.; Please...I'm not that kind of a girl!; 243; girl; ; ; -1; 1; 1; 0; 0; 2; 25; 13; 15; 10; 8; 9; 7; 7; 0; 0; 100; 20; 10; 0; 1; 4; 1; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1472337712; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 243 
244; the Mayor Millwood; You see a grotesquely deformed skeleton sitting in the Mayor's chair.; Life...Don't talk to me about Life!; 244; mayor; millwood; Millwood; -1; 16; 1; 5; 0; 0; -25; 21; 18; 18; 25; 10; 200; 200; 70; 70; 0; 5; 1100; 150; 4; 6; 3; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 6; 11; 12; 13; 14; 18; 19; 0; 0; 0; 0; 0; 0; 0; 0; 0; 5; 7; 8; 12; 14; 15; 17; 22; 27; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 503; 503; 503; 165; 165; 199; 199; 270; 375; 375; 0; 503; 1472342544; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 244 
245; scarecrow; You see a straw-stuffed man walking towards you.; You wouldn't happen to have a spare brain, would you?; 245; ; ; ; -1; 1; 1; 0; 0; 0; 0; 12; 13; 10; 5; 10; 8; 8; 0; 0; 100; 20; 5; 2; 1; 4; 0; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 4; 7; 8; 9; 10; 11; 13; 12; 6; 5; 0; 7; 1472347376; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 245 
246; half-giant gladiator; You see a rather large gladiator waiting to face off with you.; I break you in two, you puny girly-man!; 246; giant; gladiator; ; -1; 9; 1; 0; 0; 0; 0; 24; 16; 20; 5; 8; 120; 120; 0; 0; 10; 11; 325; 150; 3; 5; 2; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 8; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 25; 45; 91; 227; 316; 253; 223; 158; 210; 223; 0; 45; 1472352208; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 246 
247; human gladiator; You see a tall, muscular human gladiator waiting to tear you apart.; Ugh!  You talking to me?; 247; gladiator; ; ; -1; 7; 1; 0; 0; 0; 0; 20; 18; 16; 5; 5; 80; 80; 0; 0; 50; 13; 180; 100; 4; 3; 2; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 51; 51; 54; 55; 58; 60; 78; 79; 70; 92; 0; 51; 1472357040; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 247 
248; mul gladiator; You see a mul gladiator, a crossbreed of a human and a dwarf.; What did you say about my parents?; 248; gladiator; ; ; -1; 7; 1; 0; 0; 0; 0; 21; 20; 16; 9; 5; 90; 90; 0; 0; 30; 13; 200; 10; 4; 3; 3; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 7; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 45; 34; 51; 51; 57; 57; 83; 91; 97; 79; 0; 34; 1472361872; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 248 
249; blue flying snake; You see a flying snake coming towards you, fangs bared.; Hisssssss.; 249; flying ; snake; ; -1; 5; 1; 0; 0; 2; -25; 14; 20; 10; 10; 10; 50; 50; 0; 0; 50; 15; 70; 10; 2; 3; 1; 0; 0; 0; 0; 0; 0; 1024; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 9; 12; 13; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 47; 53; 55; 55; 119; 113; 192; 213; 287; 315; 0; 53; 1472366704; (null); 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 249 
